Daily Date,Share Code,Year High (GH¢),Year Low (GH¢),Previous Closing Price - VWAP (GH¢),Opening Price (GH¢),Last Transaction Price (GH¢),Closing Price - VWAP (GH¢),Price Change (GH¢),Closing Bid Price (GH¢),Closing Offer Price (GH¢),Total Shares Traded,Total Value Traded (GH¢),Scraped_Date
20/03/2025,CMLT,0.14,0.14,0.14,0.14,0.14,0.14,0.0,0.15,0.0,0.0,0.0,2025-08-23 18:33:27
20/03/2025,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.0,2550.0,51.0,2025-08-23 18:33:27
20/03/2025,DASPHARMA,0.38,0.38,0.38,0.38,0.38,0.38,0.0,0.0,0.0,0.0,0.0,2025-08-23 18:33:27
20/03/2025,EGH,6.6,6.25,6.6,6.6,6.6,6.6,0.0,6.61,0.0,1.0,6.61,2025-08-23 18:33:27
20/03/2025,EGL,2.47,1.98,2.47,2.47,2.47,2.47,0.0,2.47,0.0,16.0,39.52,2025-08-23 18:33:27
20/03/2025,ETI,0.85,0.31,0.85,0.85,0.85,0.85,0.0,0.85,0.93,40165.0,34140.25,2025-08-23 18:33:27
20/03/2025,FML,3.7,3.7,3.7,3.7,3.7,3.7,0.0,3.7,0.0,376.0,1391.2,2025-08-23 18:33:27
20/03/2025,GCB,6.71,6.37,6.71,6.71,6.71,6.71,0.0,6.77,0.0,38.0,257.26,2025-08-23 18:33:27
20/03/2025,GGBL,5.62,5.5,5.62,5.62,5.62,5.62,0.0,0.0,0.0,558.0,3135.96,2025-08-23 18:33:27
20/03/2025,GOIL,1.61,1.52,1.61,1.61,1.61,1.61,0.0,1.63,0.0,496.0,808.48,2025-08-23 18:33:27
20/03/2025,MAC,5.38,5.38,5.38,5.38,5.38,5.38,0.0,0.0,5.38,0.0,0.0,2025-08-23 18:33:27
20/03/2025,MTNGH,3.2,2.5,3.17,3.17,3.17,3.17,0.0,3.1,3.17,142383.0,451354.11,2025-08-23 18:33:27
20/03/2025,PBC**,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0,2025-08-23 18:33:27
Daily Date,Share Code,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-08-23 18:33:27
19/03/2025,GLD,452.25,390.5,452.22,452.22,452.25,452.25,0.03,452.25,0.0,1.0,452.25,2025-08-23 18:33:27
19/03/2025,SAMBA,0.55,0.55,0.55,0.55,0.55,0.55,0.0,0.0,0.0,0.0,0.0,2025-08-23 18:33:27
19/03/2025,MMH,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,2025-08-23 18:33:27
19/03/2025,HORDS,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.1,0.0,0.0,2025-08-23 18:33:27
19/03/2025,IIL,0.05,0.05,0.05,0.05,0.05,0.05,0.0,0.0,0.05,0.0,0.0,2025-08-23 18:33:27
19/03/2025,DIGICUT,0.09,0.09,0.09,0.09,0.09,0.09,0.0,0.0,0.09,0.0,0.0,2025-08-23 18:33:27
18/03/2025,ACCESS,8.25,5.2,8.0,8.0,8.25,8.25,0.25,8.25,0.0,1000.0,8250.0,2025-08-23 18:33:27
18/03/2025,ADB,5.06,5.06,5.06,5.06,5.06,5.06,0.0,5.06,0.0,0.0,0.0,2025-08-23 18:33:27
18/03/2025,AGA,37.0,37.0,37.0,37.0,37.0,37.0,0.0,37.0,0.0,0.0,0.0,2025-08-23 18:33:27
18/03/2025,**ALW**,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,2025-08-23 18:33:27
18/03/2025,ASG,8.89,8.89,8.89,8.89,8.89,8.89,0.0,8.89,0.0,0.0,0.0,2025-08-23 18:33:27
18/03/2025,ALLGH,6.12,6.12,6.12,6.12,6.12,6.12,0.0,0.0,6.12,1286.0,7870.32,2025-08-23 18:33:27
18/03/2025,BOPP,27.05,25.26,27.05,27.05,27.05,27.05,0.0,27.05,0.0,0.0,0.0,2025-08-23 18:33:27
18/03/2025,CAL,0.8,0.35,0.8,0.8,0.8,0.8,0.0,0.0,0.8,231985.0,185588.0,2025-08-23 18:33:27
18/03/2025,CLYD,0.05,0.03,0.05,0.05,0.05,0.05,0.0,0.06,0.0,0.0,0.0,2025-08-23 18:33:27
18/03/2025,CMLT,0.14,0.14,0.14,0.14,0.14,0.14,0.0,0.15,0.0,0.0,0.0,2025-08-23 18:33:27
18/03/2025,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.0,0.0,0.0,2025-08-23 18:33:27
18/03/2025,DASPHARMA,0.38,0.38,0.38,0.38,0.38,0.38,0.0,0.38,0.0,0.0,0.0,2025-08-23 18:33:27
18/03/2025,EGH,6.6,6.25,6.35,6.35,6.6,6.6,0.25,6.61,0.0,1000.0,6600.0,2025-08-23 18:33:27
18/03/2025,EGL,2.47,1.98,2.25,2.25,2.47,2.47,0.22,2.47,0.0,38864.0,95994.08,2025-08-23 18:33:27
18/03/2025,ETI,0.85,0.31,0.85,0.85,0.85,0.85,0.0,0.0,0.85,41650.0,35402.5,2025-08-23 18:33:27
18/03/2025,FML,3.7,3.7,3.7,3.7,3.7,3.7,0.0,3.7,0.0,0.0,0.0,2025-08-23 18:33:27
18/03/2025,GCB,6.71,6.37,6.59,6.59,6.71,6.71,0.12,6.72,0.0,36800.0,246928.0,2025-08-23 18:33:27
18/03/2025,GGBL,5.62,5.5,5.62,5.62,5.62,5.62,0.0,5.62,5.8,670.0,3765.4,2025-08-23 18:33:27
18/03/2025,GOIL,1.61,1.52,1.61,1.61,1.61,1.61,0.0,1.63,0.0,0.0,0.0,2025-08-23 18:33:27
Daily Date,Share Code,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-08-23 18:33:27
18/03/2025,MAC,5.38,5.38,5.38,5.38,5.38,5.38,0.0,0.0,5.38,4.0,21.52,2025-08-23 18:33:27
18/03/2025,MTNGH,3.2,2.5,3.17,3.17,3.17,3.17,0.0,3.1,3.17,276662.0,877018.54,2025-08-23 18:33:27
18/03/2025,PBC**,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0,2025-08-23 18:33:27
18/03/2025,RBGH,0.66,0.6,0.6,0.6,0.6,0.6,0.0,0.6,0.66,200.0,120.0,2025-08-23 18:33:27
18/03/2025,SCB,26.0,23.0,26.0,26.0,26.0,26.0,0.0,26.01,0.0,0.0,0.0,2025-08-23 18:33:27
18/03/2025,SIC,0.42,0.27,0.39,0.39,0.42,0.42,0.03,0.42,0.0,8000.0,3360.0,2025-08-23 18:33:27
18/03/2025,SOGEGH,1.59,1.5,1.58,1.58,1.59,1.59,0.01,1.6,0.0,9270.0,14789.3,2025-08-23 18:33:27
18/03/2025,TBL,0.83,0.83,0.83,0.83,0.83,0.83,0.0,0.83,0.0,0.0,0.0,2025-08-23 18:33:27
18/03/2025,TOTAL,21.9,13.12,21.9,21.9,21.9,21.9,0.0,21.9,0.0,10.0,219.0,2025-08-23 18:33:27
18/03/2025,TLW,11.92,11.92,11.92,11.92,11.92,11.92,0.0,0.0,11.92,0.0,0.0,2025-08-23 18:33:27
18/03/2025,UNIL,19.52,19.5,19.52,19.52,19.52,19.52,0.0,19.52,0.0,0.0,0.0,2025-08-23 18:33:27
18/03/2025,AADS,0.41,0.41,0.41,0.41,0.41,0.41,0.0,0.0,0.0,0.0,0.0,2025-08-23 18:33:27
18/03/2025,CALPREF,0.29,0.29,0.29,0.29,0.29,0.29,0.0,0.29,0.0,0.0,0.0,2025-08-23 18:33:27
18/03/2025,SCBPREF,0.9,0.9,0.9,0.9,0.9,0.9,0.0,0.9,0.0,0.0,0.0,2025-08-23 18:33:27
18/03/2025,GLD,452.22,390.5,444.5,444.5,452.25,452.22,7.72,452.25,0.0,101249.0,45786578.4,2025-08-23 18:33:27
18/03/2025,SAMBA,0.55,0.55,0.55,0.55,0.55,0.55,0.0,0.0,0.0,0.0,0.0,2025-08-23 18:33:27
18/03/2025,MMH,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,2025-08-23 18:33:27
18/03/2025,HORDS,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.1,0.0,0.0,2025-08-23 18:33:27
18/03/2025,IIL,0.05,0.05,0.05,0.05,0.05,0.05,0.0,0.0,0.05,0.0,0.0,2025-08-23 18:33:27
18/03/2025,DIGICUT,0.09,0.09,0.09,0.09,0.09,0.09,0.0,0.0,0.09,0.0,0.0,2025-08-23 18:33:27
17/03/2025,ACCESS,8.0,5.2,8.0,8.0,8.0,8.0,0.0,8.0,8.25,0.0,0.0,2025-08-23 18:33:27
17/03/2025,ADB,5.06,5.06,5.06,5.06,5.06,5.06,0.0,5.06,0.0,0.0,0.0,2025-08-23 18:33:27
17/03/2025,AGA,37.0,37.0,37.0,37.0,37.0,37.0,0.0,37.0,0.0,0.0,0.0,2025-08-23 18:33:27
17/03/2025,**ALW**,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,2025-08-23 18:33:27
17/03/2025,ASG,8.89,8.89,8.89,8.89,8.89,8.89,0.0,8.89,0.0,0.0,0.0,2025-08-23 18:33:27
Daily Date,Share Code,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-08-23 18:33:27
18/03/2025,MAC,5.38,5.38,5.38,5.38,5.38,5.38,0.0,0.0,5.38,4.0,21.52,2025-08-23 18:33:27
18/03/2025,MTNGH,3.2,2.5,3.17,3.17,3.17,3.17,0.0,3.1,3.17,276662.0,877018.54,2025-08-23 18:33:27
18/03/2025,PBC**,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0,2025-08-23 18:33:27
18/03/2025,RBGH,0.66,0.6,0.6,0.6,0.6,0.6,0.0,0.6,0.66,200.0,120.0,2025-08-23 18:33:27
18/03/2025,SCB,26.0,23.0,26.0,26.0,26.0,26.0,0.0,26.01,0.0,0.0,0.0,2025-08-23 18:33:27
18/03/2025,SIC,0.42,0.27,0.39,0.39,0.42,0.42,0.03,0.42,0.0,8000.0,3360.0,2025-08-23 18:33:27
18/03/2025,SOGEGH,1.59,1.5,1.58,1.58,1.59,1.59,0.01,1.6,0.0,9270.0,14789.3,2025-08-23 18:33:27
18/03/2025,TBL,0.83,0.83,0.83,0.83,0.83,0.83,0.0,0.83,0.0,0.0,0.0,2025-08-23 18:33:27
18/03/2025,TOTAL,21.9,13.12,21.9,21.9,21.9,21.9,0.0,21.9,0.0,10.0,219.0,2025-08-23 18:33:27
18/03/2025,TLW,11.92,11.92,11.92,11.92,11.92,11.92,0.0,0.0,11.92,0.0,0.0,2025-08-23 18:33:27
18/03/2025,UNIL,19.52,19.5,19.52,19.52,19.52,19.52,0.0,19.52,0.0,0.0,0.0,2025-08-23 18:33:27
18/03/2025,AADS,0.41,0.41,0.41,0.41,0.41,0.41,0.0,0.0,0.0,0.0,0.0,2025-08-23 18:33:27
18/03/2025,CALPREF,0.29,0.29,0.29,0.29,0.29,0.29,0.0,0.29,0.0,0.0,0.0,2025-08-23 18:33:27
18/03/2025,SCBPREF,0.9,0.9,0.9,0.9,0.9,0.9,0.0,0.9,0.0,0.0,0.0,2025-08-23 18:33:27
18/03/2025,GLD,452.22,390.5,444.5,444.5,452.25,452.22,7.72,452.25,0.0,101249.0,45786578.4,2025-08-23 18:33:27
18/03/2025,SAMBA,0.55,0.55,0.55,0.55,0.55,0.55,0.0,0.0,0.0,0.0,0.0,2025-08-23 18:33:27
18/03/2025,MMH,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,2025-08-23 18:33:27
18/03/2025,HORDS,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.1,0.0,0.0,2025-08-23 18:33:27
18/03/2025,IIL,0.05,0.05,0.05,0.05,0.05,0.05,0.0,0.0,0.05,0.0,0.0,2025-08-23 18:33:27
18/03/2025,DIGICUT,0.09,0.09,0.09,0.09,0.09,0.09,0.0,0.0,0.09,0.0,0.0,2025-08-23 18:33:27
17/03/2025,ACCESS,8.0,5.2,8.0,8.0,8.0,8.0,0.0,8.0,8.25,0.0,0.0,2025-08-23 18:33:27
17/03/2025,ADB,5.06,5.06,5.06,5.06,5.06,5.06,0.0,5.06,0.0,0.0,0.0,2025-08-23 18:33:27
17/03/2025,AGA,37.0,37.0,37.0,37.0,37.0,37.0,0.0,37.0,0.0,0.0,0.0,2025-08-23 18:33:27
17/03/2025,**ALW**,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,2025-08-23 18:33:27
17/03/2025,ASG,8.89,8.89,8.89,8.89,8.89,8.89,0.0,8.89,0.0,0.0,0.0,2025-08-23 18:33:27
Daily Date,Share Code,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-08-23 18:33:27
17/03/2025,AADS,0.41,0.41,0.41,0.41,0.41,0.41,0.0,0.0,0.41,4205.0,1724.05,2025-08-23 18:33:27
17/03/2025,CALPREF,0.29,0.29,0.29,0.29,0.29,0.29,0.0,0.29,0.0,0.0,0.0,2025-08-23 18:33:27
17/03/2025,SCBPREF,0.9,0.9,0.9,0.9,0.9,0.9,0.0,0.9,0.0,0.0,0.0,2025-08-23 18:33:27
17/03/2025,GLD,444.5,390.5,437.7,437.7,444.5,444.5,6.8,444.21,0.0,110111.0,48944337.4,2025-08-23 18:33:27
17/03/2025,SAMBA,0.55,0.55,0.55,0.55,0.55,0.55,0.0,0.0,0.0,0.0,0.0,2025-08-23 18:33:27
17/03/2025,MMH,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.1,0.0,0.0,2025-08-23 18:33:27
17/03/2025,HORDS,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,2025-08-23 18:33:27
17/03/2025,IIL,0.05,0.05,0.05,0.05,0.05,0.05,0.0,0.0,0.05,0.0,0.0,2025-08-23 18:33:27
17/03/2025,DIGICUT,0.09,0.09,0.09,0.09,0.09,0.09,0.0,0.0,0.09,0.0,0.0,2025-08-23 18:33:27
14/03/2025,MAC,5.38,5.38,5.38,5.38,5.38,5.38,0.0,0.0,5.38,10.0,53.8,2025-08-23 18:33:27
14/03/2025,MTNGH,3.2,2.5,3.17,3.17,3.16,3.16,0.01,3.16,3.17,22093.0,69848.89,2025-08-23 18:33:27
14/03/2025,PBC**,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0,2025-08-23 18:33:27
14/03/2025,RBGH,0.66,0.6,0.6,0.6,0.6,0.6,0.0,0.6,0.66,0.0,0.0,2025-08-23 18:33:27
14/03/2025,SCB,26.0,23.0,25.52,25.52,26.0,26.0,0.48,26.0,0.0,11000.0,286000.0,2025-08-23 18:33:27
14/03/2025,SIC,0.39,0.27,0.39,0.39,0.39,0.39,0.0,0.4,0.0,0.0,0.0,2025-08-23 18:33:27
14/03/2025,SOGEGH,1.58,1.5,1.58,1.58,1.58,1.58,0.0,1.58,0.0,0.0,0.0,2025-08-23 18:33:27
14/03/2025,TBL,0.83,0.83,0.83,0.83,0.83,0.83,0.0,0.83,0.0,0.0,0.0,2025-08-23 18:33:27
14/03/2025,TOTAL,21.9,13.12,19.92,19.92,21.9,21.9,1.98,21.9,0.0,1623.0,35543.7,2025-08-23 18:33:27
14/03/2025,TLW,11.92,11.92,11.92,11.92,11.92,11.92,0.0,0.0,11.92,9.0,107.28,2025-08-23 18:33:27
14/03/2025,UNIL,19.52,19.5,19.52,19.52,19.52,19.52,0.0,19.52,0.0,0.0,0.0,2025-08-23 18:33:27
14/03/2025,AADS,0.41,0.41,0.41,0.41,0.41,0.41,0.0,0.0,0.41,0.0,0.0,2025-08-23 18:33:27
14/03/2025,CALPREF,0.29,0.29,0.29,0.29,0.29,0.29,0.0,0.29,0.0,0.0,0.0,2025-08-23 18:33:27
14/03/2025,SCBPREF,0.9,0.9,0.9,0.9,0.9,0.9,0.0,0.9,0.0,0.0,0.0,2025-08-23 18:33:27
14/03/2025,GLD,443.5,390.5,437.7,437.7,437.7,437.7,0.0,431.51,0.0,0.0,0.0,2025-08-23 18:33:27
14/03/2025,SAMBA,0.55,0.55,0.55,0.55,0.55,0.55,0.0,0.0,0.0,0.0,0.0,2025-08-23 18:33:27
Daily Date,Share Code,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-08-23 18:33:27
14/03/2025,MMH,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.1,0.0,0.0,2025-08-23 18:33:27
14/03/2025,HORDS,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,2025-08-23 18:33:27
14/03/2025,IIL,0.05,0.05,0.05,0.05,0.05,0.05,0.0,0.0,0.05,0.0,0.0,2025-08-23 18:33:27
14/03/2025,DIGICUT,0.09,0.09,0.09,0.09,0.09,0.09,0.0,0.0,0.09,0.0,0.0,2025-08-23 18:33:27
14/03/2025,ACCESS,8.0,5.2,7.5,7.5,8.0,8.0,0.5,7.55,8.0,436386.0,3491088.0,2025-08-23 18:33:27
14/03/2025,ADB,5.06,5.06,5.06,5.06,5.06,5.06,0.0,5.06,0.0,0.0,0.0,2025-08-23 18:33:27
14/03/2025,AGA,37.0,37.0,37.0,37.0,37.0,37.0,0.0,37.0,0.0,0.0,0.0,2025-08-23 18:33:27
14/03/2025,**ALW**,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,2025-08-23 18:33:27
14/03/2025,ASG,8.89,8.89,8.89,8.89,8.89,8.89,0.0,8.89,0.0,0.0,0.0,2025-08-23 18:33:27
14/03/2025,ALLGH,6.12,6.12,6.12,6.12,6.12,6.12,0.0,0.0,6.12,685.0,4192.2,2025-08-23 18:33:27
14/03/2025,BOPP,27.0,25.26,27.0,27.0,27.0,27.0,0.0,27.05,0.0,0.0,0.0,2025-08-23 18:33:27
14/03/2025,CAL,0.8,0.35,0.79,0.79,0.8,0.8,0.01,0.79,0.8,578251.0,460805.29,2025-08-23 18:33:27
14/03/2025,CLYD,0.04,0.03,0.04,0.04,0.04,0.04,0.0,0.05,0.0,0.0,0.0,2025-08-23 18:33:27
14/03/2025,CMLT,0.14,0.14,0.14,0.14,0.14,0.14,0.0,0.15,0.0,0.0,0.0,2025-08-23 18:33:27
14/03/2025,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.0,0.0,0.0,2025-08-23 18:33:27
14/03/2025,DASPHARMA,0.38,0.38,0.38,0.38,0.38,0.38,0.0,0.38,0.0,0.0,0.0,2025-08-23 18:33:27
14/03/2025,EGH,6.6,6.25,6.35,6.35,6.35,6.35,0.0,6.41,0.0,0.0,0.0,2025-08-23 18:33:27
14/03/2025,EGL,2.25,1.98,2.25,2.25,2.25,2.25,0.0,2.37,0.0,0.0,0.0,2025-08-23 18:33:27
14/03/2025,ETI,0.82,0.31,0.75,0.75,0.82,0.82,0.07,0.8,0.82,34293.0,28120.26,2025-08-23 18:33:27
14/03/2025,FML,3.7,3.7,3.7,3.7,3.7,3.7,0.0,3.7,0.0,14.0,51.8,2025-08-23 18:33:27
14/03/2025,GCB,6.59,6.37,6.55,6.55,6.59,6.59,0.04,6.57,0.0,4215.0,27776.55,2025-08-23 18:33:27
14/03/2025,GGBL,5.62,5.5,5.62,5.62,5.62,5.62,0.0,5.62,5.8,0.0,0.0,2025-08-23 18:33:27
14/03/2025,GOIL,1.61,1.52,1.6,1.6,1.61,1.61,0.01,1.61,1.76,4215.0,6786.12,2025-08-23 18:33:27
13/03/2025,ACCESS,7.5,5.2,7.5,7.5,7.5,7.5,0.0,7.55,8.25,10.0,75.5,2025-08-23 18:33:27
13/03/2025,ADB,5.06,5.06,5.06,5.06,5.06,5.06,0.0,5.06,0.0,0.0,0.0,2025-08-23 18:33:27
Daily Date,Share Code,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-08-23 18:33:27
13/03/2025,AGA,37.0,37.0,37.0,37.0,37.0,37.0,0.0,37.0,0.0,0.0,0.0,2025-08-23 18:33:27
13/03/2025,**ALW**,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,2025-08-23 18:33:27
13/03/2025,ASG,8.89,8.89,8.89,8.89,8.89,8.89,0.0,8.89,0.0,0.0,0.0,2025-08-23 18:33:27
13/03/2025,ALLGH,6.12,6.12,6.12,6.12,6.12,6.12,0.0,0.0,6.12,395.0,2417.4,2025-08-23 18:33:27
13/03/2025,BOPP,27.0,25.26,27.0,27.0,27.0,27.0,0.0,27.05,0.0,0.0,0.0,2025-08-23 18:33:27
13/03/2025,CAL,0.8,0.35,0.79,0.79,0.79,0.79,0.0,0.76,0.79,43995.0,34756.05,2025-08-23 18:33:27
13/03/2025,CLYD,0.04,0.03,0.04,0.04,0.04,0.04,0.0,0.05,0.0,100.0,4.0,2025-08-23 18:33:27
13/03/2025,CMLT,0.14,0.14,0.14,0.14,0.14,0.14,0.0,0.15,0.0,0.0,0.0,2025-08-23 18:33:27
13/03/2025,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.0,0.0,0.0,2025-08-23 18:33:27
13/03/2025,DASPHARMA,0.38,0.38,0.38,0.38,0.38,0.38,0.0,0.38,0.0,0.0,0.0,2025-08-23 18:33:27
13/03/2025,EGH,6.6,6.25,6.35,6.35,6.35,6.35,0.0,6.36,0.0,695.0,4420.2,2025-08-23 18:33:27
13/03/2025,EGL,2.25,1.98,2.25,2.25,2.25,2.25,0.0,2.37,0.0,161.0,362.25,2025-08-23 18:33:27
13/03/2025,ETI,0.75,0.31,0.75,0.75,0.75,0.75,0.0,0.75,0.82,1250.0,937.5,2025-08-23 18:33:27
13/03/2025,FML,3.7,3.7,3.7,3.7,3.7,3.7,0.0,3.7,0.0,296.0,1095.2,2025-08-23 18:33:27
13/03/2025,GCB,6.55,6.37,6.55,6.55,6.55,6.55,0.0,6.57,0.0,278.0,1826.46,2025-08-23 18:33:27
13/03/2025,GGBL,5.62,5.5,5.62,5.62,5.62,5.62,0.0,5.62,5.8,641.0,3602.42,2025-08-23 18:33:27
13/03/2025,GOIL,1.6,1.52,1.6,1.6,1.6,1.6,0.0,1.6,0.0,478.0,764.8,2025-08-23 18:33:27
13/03/2025,MAC,5.38,5.38,5.38,5.38,5.38,5.38,0.0,0.0,5.38,0.0,0.0,2025-08-23 18:33:27
13/03/2025,MTNGH,3.2,2.5,3.17,3.17,3.17,3.17,0.0,3.1,3.17,227639.0,721615.63,2025-08-23 18:33:27
13/03/2025,PBC**,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0,2025-08-23 18:33:27
13/03/2025,RBGH,0.66,0.6,0.6,0.6,0.6,0.6,0.0,0.6,0.66,0.0,0.0,2025-08-23 18:33:27
13/03/2025,SCB,25.52,23.0,25.52,25.52,25.52,25.52,0.0,25.52,0.0,0.0,0.0,2025-08-23 18:33:27
13/03/2025,SIC,0.39,0.27,0.37,0.37,0.4,0.39,0.02,0.4,0.0,12000.0,4700.0,2025-08-23 18:33:27
13/03/2025,SOGEGH,1.58,1.5,1.55,1.55,1.58,1.58,0.03,1.55,1.58,1390.0,2196.2,2025-08-23 18:33:27
13/03/2025,TBL,0.83,0.83,0.83,0.83,0.83,0.83,0.0,0.83,0.0,0.0,0.0,2025-08-23 18:33:27
Daily Date,Share Code,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-08-23 18:33:27
13/03/2025,TOTAL,19.92,13.12,19.92,19.92,19.92,19.92,0.0,19.92,21.9,417.0,9053.1,2025-08-23 18:33:27
13/03/2025,TLW,11.92,11.92,11.92,11.92,11.92,11.92,0.0,0.0,11.92,33.0,393.36,2025-08-23 18:33:27
13/03/2025,UNIL,19.52,19.5,19.52,19.52,19.52,19.52,0.0,19.52,0.0,0.0,0.0,2025-08-23 18:33:27
13/03/2025,AADS,0.41,0.41,0.41,0.41,0.41,0.41,0.0,0.0,0.0,0.0,0.0,2025-08-23 18:33:27
13/03/2025,CALPREF,0.29,0.29,0.29,0.29,0.29,0.29,0.0,0.29,0.0,0.0,0.0,2025-08-23 18:33:27
13/03/2025,SCBPREF,0.9,0.9,0.9,0.9,0.9,0.9,0.0,0.9,0.0,0.0,0.0,2025-08-23 18:33:27
13/03/2025,GLD,443.5,390.5,431.51,431.51,437.7,437.7,6.19,431.51,0.0,353.0,154508.1,2025-08-23 18:33:27
13/03/2025,SAMBA,0.55,0.55,0.55,0.55,0.55,0.55,0.0,0.0,0.0,0.0,0.0,2025-08-23 18:33:27
13/03/2025,MMH,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.1,0.0,0.0,2025-08-23 18:33:27
13/03/2025,HORDS,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,2025-08-23 18:33:27
13/03/2025,IIL,0.05,0.05,0.05,0.05,0.05,0.05,0.0,0.0,0.05,0.0,0.0,2025-08-23 18:33:27
13/03/2025,DIGICUT,0.09,0.09,0.09,0.09,0.09,0.09,0.0,0.0,0.09,0.0,0.0,2025-08-23 18:33:27
12/03/2025,ACCESS,7.5,5.2,7.5,7.5,7.5,7.5,0.0,7.52,8.25,0.0,0.0,2025-08-23 18:33:27
12/03/2025,ADB,5.06,5.06,5.06,5.06,5.06,5.06,0.0,5.06,0.0,0.0,0.0,2025-08-23 18:33:27
12/03/2025,AGA,37.0,37.0,37.0,37.0,37.0,37.0,0.0,37.0,0.0,0.0,0.0,2025-08-23 18:33:27
12/03/2025,**ALW**,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,2025-08-23 18:33:27
12/03/2025,ASG,8.89,8.89,8.89,8.89,8.89,8.89,0.0,8.89,0.0,0.0,0.0,2025-08-23 18:33:27
12/03/2025,ALLGH,6.12,6.12,6.12,6.12,6.12,6.12,0.0,0.0,6.12,536.0,3280.32,2025-08-23 18:33:27
12/03/2025,BOPP,27.0,25.26,27.0,27.0,27.0,27.0,0.0,27.0,0.0,0.0,0.0,2025-08-23 18:33:27
12/03/2025,CAL,0.8,0.35,0.8,0.8,0.76,0.79,0.01,0.76,0.0,251846.0,199692.66,2025-08-23 18:33:27
12/03/2025,CLYD,0.04,0.03,0.04,0.04,0.04,0.04,0.0,0.04,0.0,0.0,0.0,2025-08-23 18:33:27
12/03/2025,CMLT,0.14,0.14,0.14,0.14,0.14,0.14,0.0,0.15,0.0,0.0,0.0,2025-08-23 18:33:27
12/03/2025,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.0,0.0,0.0,2025-08-23 18:33:27
12/03/2025,DASPHARMA,0.38,0.38,0.38,0.38,0.38,0.38,0.0,0.38,0.0,4.0,1.52,2025-08-23 18:33:27
12/03/2025,EGH,6.6,6.25,6.35,6.35,6.35,6.35,0.0,6.35,0.0,0.0,0.0,2025-08-23 18:33:27
Daily Date,Share Code,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-08-23 18:33:27
13/03/2025,TOTAL,19.92,13.12,19.92,19.92,19.92,19.92,0.0,19.92,21.9,417.0,9053.1,2025-08-23 18:33:27
13/03/2025,TLW,11.92,11.92,11.92,11.92,11.92,11.92,0.0,0.0,11.92,33.0,393.36,2025-08-23 18:33:27
13/03/2025,UNIL,19.52,19.5,19.52,19.52,19.52,19.52,0.0,19.52,0.0,0.0,0.0,2025-08-23 18:33:27
